id,SessionID,AP_Name,AP_Frequency,AP_SignalStrength,AP_MacAddress,TimeStamp,Fingerprint_ID,DeviceName,DeviceID,DeviceMacAddress,Description
14532,737749652,ACCESS1,2422,-91,dc:9f:db:32:a5:10,9/16/2014 13:17,1021263846,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14562,737749652,ACCESS1,2422,-91,dc:9f:db:32:a5:10,9/16/2014 13:18,1130574358,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12723,737749652,iphone,2437,-71,26:f7:e4:93:66:56,9/16/2014 12:18,1771236798,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12751,737749652,iphone,2437,-73,26:f7:e4:93:66:56,9/16/2014 12:19,690300021,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12779,737749652,iphone,2437,-63,26:f7:e4:93:66:56,9/16/2014 12:20,1239420175,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12807,737749652,iphone,2437,-63,26:f7:e4:93:66:56,9/16/2014 12:21,1416899390,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12835,737749652,iphone,2437,-63,26:f7:e4:93:66:56,9/16/2014 12:22,1375553597,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12863,737749652,iphone,2437,-62,26:f7:e4:93:66:56,9/16/2014 12:23,257980887,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12891,737749652,iphone,2437,-61,26:f7:e4:93:66:56,9/16/2014 12:24,212968088,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12919,737749652,iphone,2437,-63,26:f7:e4:93:66:56,9/16/2014 12:25,2128528734,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12947,737749652,iphone,2437,-64,26:f7:e4:93:66:56,9/16/2014 12:26,358791524,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12976,737749652,iphone,2437,-62,26:f7:e4:93:66:56,9/16/2014 12:27,1657711190,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13006,737749652,iphone,2437,-62,26:f7:e4:93:66:56,9/16/2014 12:28,1579185711,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13034,737749652,iphone,2437,-65,26:f7:e4:93:66:56,9/16/2014 12:29,1835632504,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13063,737749652,iphone,2437,-62,26:f7:e4:93:66:56,9/16/2014 12:30,1465832556,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13091,737749652,iphone,2437,-64,26:f7:e4:93:66:56,9/16/2014 12:31,201594719,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13120,737749652,iphone,2437,-66,26:f7:e4:93:66:56,9/16/2014 12:32,1288033033,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13150,737749652,iphone,2437,-69,26:f7:e4:93:66:56,9/16/2014 12:33,2003135640,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13181,737749652,iphone,2437,-66,26:f7:e4:93:66:56,9/16/2014 12:34,1463902823,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13212,737749652,iphone,2437,-65,26:f7:e4:93:66:56,9/16/2014 12:35,1659560610,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13243,737749652,iphone,2437,-66,26:f7:e4:93:66:56,9/16/2014 12:36,1830530996,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13271,737749652,iphone,2437,-67,26:f7:e4:93:66:56,9/16/2014 12:37,1132325519,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13300,737749652,iphone,2437,-67,26:f7:e4:93:66:56,9/16/2014 12:38,1148043357,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13329,737749652,iphone,2437,-60,26:f7:e4:93:66:56,9/16/2014 12:39,367090468,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13358,737749652,iphone,2437,-63,26:f7:e4:93:66:56,9/16/2014 12:40,1074219708,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13387,737749652,iphone,2437,-62,26:f7:e4:93:66:56,9/16/2014 12:41,1379295836,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13415,737749652,iphone,2437,-61,26:f7:e4:93:66:56,9/16/2014 12:42,2132002055,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13442,737749652,iphone,2437,-65,26:f7:e4:93:66:56,9/16/2014 12:43,1783687540,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13471,737749652,iphone,2437,-63,26:f7:e4:93:66:56,9/16/2014 12:44,1701357554,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13501,737749652,iphone,2437,-61,26:f7:e4:93:66:56,9/16/2014 12:45,466285735,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13532,737749652,iphone,2437,-63,26:f7:e4:93:66:56,9/16/2014 12:46,1940850727,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13566,737749652,iphone,2437,-63,26:f7:e4:93:66:56,9/16/2014 12:47,1592937717,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13598,737749652,iphone,2437,-65,26:f7:e4:93:66:56,9/16/2014 12:47,634935391,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13627,737749652,iphone,2437,-68,26:f7:e4:93:66:56,9/16/2014 12:48,1867701350,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13657,737749652,iphone,2437,-63,26:f7:e4:93:66:56,9/16/2014 12:49,57476482,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13688,737749652,iphone,2437,-57,26:f7:e4:93:66:56,9/16/2014 12:50,1831803994,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13719,737749652,iphone,2437,-59,26:f7:e4:93:66:56,9/16/2014 12:51,665425605,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13750,737749652,iphone,2437,-59,26:f7:e4:93:66:56,9/16/2014 12:52,1703055778,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13778,737749652,iphone,2437,-60,26:f7:e4:93:66:56,9/16/2014 12:53,317207931,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13806,737749652,iphone,2437,-64,26:f7:e4:93:66:56,9/16/2014 12:54,551394097,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13836,737749652,iphone,2437,-60,26:f7:e4:93:66:56,9/16/2014 12:55,1247634126,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13866,737749652,iphone,2437,-61,26:f7:e4:93:66:56,9/16/2014 12:56,835589716,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13894,737749652,iphone,2437,-64,26:f7:e4:93:66:56,9/16/2014 12:57,1127077198,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13924,737749652,iphone,2437,-67,26:f7:e4:93:66:56,9/16/2014 12:58,1930630806,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13954,737749652,iphone,2437,-65,26:f7:e4:93:66:56,9/16/2014 12:59,563340500,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13983,737749652,iphone,2437,-66,26:f7:e4:93:66:56,9/16/2014 13:00,84930409,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14014,737749652,iphone,2437,-63,26:f7:e4:93:66:56,9/16/2014 13:01,1080408293,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14045,737749652,iphone,2437,-63,26:f7:e4:93:66:56,9/16/2014 13:02,253369096,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14074,737749652,iphone,2437,-66,26:f7:e4:93:66:56,9/16/2014 13:03,1070859340,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14102,737749652,iphone,2437,-64,26:f7:e4:93:66:56,9/16/2014 13:04,1264544741,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14129,737749652,iphone,2437,-67,26:f7:e4:93:66:56,9/16/2014 13:05,693051482,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14158,737749652,iphone,2437,-63,26:f7:e4:93:66:56,9/16/2014 13:06,584906072,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14187,737749652,iphone,2437,-62,26:f7:e4:93:66:56,9/16/2014 13:06,1591065295,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14216,737749652,iphone,2437,-61,26:f7:e4:93:66:56,9/16/2014 13:07,1401486372,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14245,737749652,iphone,2437,-63,26:f7:e4:93:66:56,9/16/2014 13:08,683354890,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14272,737749652,iphone,2437,-67,26:f7:e4:93:66:56,9/16/2014 13:09,1667895485,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14300,737749652,iphone,2437,-68,26:f7:e4:93:66:56,9/16/2014 13:10,217730503,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14330,737749652,iphone,2437,-65,26:f7:e4:93:66:56,9/16/2014 13:11,1137015611,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14359,737749652,iphone,2437,-64,26:f7:e4:93:66:56,9/16/2014 13:12,1977426514,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14388,737749652,iphone,2437,-66,26:f7:e4:93:66:56,9/16/2014 13:13,29287429,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14418,737749652,iphone,2437,-64,26:f7:e4:93:66:56,9/16/2014 13:14,1055275186,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14448,737749652,iphone,2437,-65,26:f7:e4:93:66:56,9/16/2014 13:15,150563964,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14476,737749652,iphone,2437,-59,26:f7:e4:93:66:56,9/16/2014 13:16,1934783977,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14507,737749652,iphone,2437,-62,26:f7:e4:93:66:56,9/16/2014 13:17,1021263846,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14539,737749652,iphone,2437,-60,26:f7:e4:93:66:56,9/16/2014 13:18,1130574358,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14569,737749652,iphone,2437,-67,26:f7:e4:93:66:56,9/16/2014 13:19,840126232,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14595,737749652,iphone,2437,-78,26:f7:e4:93:66:56,9/16/2014 13:20,1791484890,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14625,737749652,iphone,2437,-78,26:f7:e4:93:66:56,9/16/2014 13:21,1334440051,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12718,737749652,BBTransact,5765,-53,58:bf:ea:61:5a:6a,9/16/2014 12:18,1771236798,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12722,737749652,BBTransact,2437,-41,58:bf:ea:61:5a:65,9/16/2014 12:18,1771236798,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12726,737749652,BBTransact,5240,-82,58:bf:ea:76:28:4a,9/16/2014 12:18,1771236798,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12727,737749652,BBTransact,2462,-74,58:bf:ea:76:28:45,9/16/2014 12:18,1771236798,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12731,737749652,BBTransact,2412,-79,58:bf:ea:76:f2:85,9/16/2014 12:18,1771236798,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12742,737749652,BBTransact,5200,-86,58:bf:ea:76:f2:8a,9/16/2014 12:18,1771236798,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12746,737749652,BBTransact,5765,-54,58:bf:ea:61:5a:6a,9/16/2014 12:19,690300021,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12750,737749652,BBTransact,2437,-39,58:bf:ea:61:5a:65,9/16/2014 12:19,690300021,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12754,737749652,BBTransact,5240,-82,58:bf:ea:76:28:4a,9/16/2014 12:19,690300021,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12755,737749652,BBTransact,2462,-65,58:bf:ea:76:28:45,9/16/2014 12:19,690300021,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12758,737749652,BBTransact,2412,-69,58:bf:ea:76:f2:85,9/16/2014 12:19,690300021,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12769,737749652,BBTransact,5200,-86,58:bf:ea:76:f2:8a,9/16/2014 12:19,690300021,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12771,737749652,BBTransact,2462,-78,58:bf:ea:92:4e:d5,9/16/2014 12:19,690300021,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12774,737749652,BBTransact,5765,-58,58:bf:ea:61:5a:6a,9/16/2014 12:20,1239420175,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12778,737749652,BBTransact,2437,-42,58:bf:ea:61:5a:65,9/16/2014 12:20,1239420175,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12782,737749652,BBTransact,5240,-83,58:bf:ea:76:28:4a,9/16/2014 12:20,1239420175,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12783,737749652,BBTransact,2462,-65,58:bf:ea:76:28:45,9/16/2014 12:20,1239420175,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12786,737749652,BBTransact,2412,-72,58:bf:ea:76:f2:85,9/16/2014 12:20,1239420175,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12798,737749652,BBTransact,2462,-78,58:bf:ea:92:4e:d5,9/16/2014 12:20,1239420175,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12802,737749652,BBTransact,5765,-56,58:bf:ea:61:5a:6a,9/16/2014 12:21,1416899390,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12806,737749652,BBTransact,2437,-42,58:bf:ea:61:5a:65,9/16/2014 12:21,1416899390,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12810,737749652,BBTransact,5240,-83,58:bf:ea:76:28:4a,9/16/2014 12:21,1416899390,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12811,737749652,BBTransact,2462,-65,58:bf:ea:76:28:45,9/16/2014 12:21,1416899390,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12814,737749652,BBTransact,2412,-72,58:bf:ea:76:f2:85,9/16/2014 12:21,1416899390,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12830,737749652,BBTransact,5765,-56,58:bf:ea:61:5a:6a,9/16/2014 12:22,1375553597,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12834,737749652,BBTransact,2437,-43,58:bf:ea:61:5a:65,9/16/2014 12:22,1375553597,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12838,737749652,BBTransact,5240,-83,58:bf:ea:76:28:4a,9/16/2014 12:22,1375553597,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12839,737749652,BBTransact,2462,-65,58:bf:ea:76:28:45,9/16/2014 12:22,1375553597,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12842,737749652,BBTransact,2412,-72,58:bf:ea:76:f2:85,9/16/2014 12:22,1375553597,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12855,737749652,BBTransact,2462,-78,58:bf:ea:92:4e:d5,9/16/2014 12:22,1375553597,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12858,737749652,BBTransact,5765,-56,58:bf:ea:61:5a:6a,9/16/2014 12:23,257980887,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12862,737749652,BBTransact,2437,-41,58:bf:ea:61:5a:65,9/16/2014 12:23,257980887,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12866,737749652,BBTransact,5240,-83,58:bf:ea:76:28:4a,9/16/2014 12:23,257980887,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12867,737749652,BBTransact,2462,-65,58:bf:ea:76:28:45,9/16/2014 12:23,257980887,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12870,737749652,BBTransact,2412,-72,58:bf:ea:76:f2:85,9/16/2014 12:23,257980887,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12882,737749652,BBTransact,2462,-78,58:bf:ea:92:4e:d5,9/16/2014 12:23,257980887,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12886,737749652,BBTransact,5765,-55,58:bf:ea:61:5a:6a,9/16/2014 12:24,212968088,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12890,737749652,BBTransact,2437,-38,58:bf:ea:61:5a:65,9/16/2014 12:24,212968088,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12894,737749652,BBTransact,5240,-83,58:bf:ea:76:28:4a,9/16/2014 12:24,212968088,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12895,737749652,BBTransact,2462,-66,58:bf:ea:76:28:45,9/16/2014 12:24,212968088,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12898,737749652,BBTransact,2412,-72,58:bf:ea:76:f2:85,9/16/2014 12:24,212968088,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12910,737749652,BBTransact,2462,-78,58:bf:ea:92:4e:d5,9/16/2014 12:24,212968088,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12914,737749652,BBTransact,5765,-55,58:bf:ea:61:5a:6a,9/16/2014 12:25,2128528734,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12918,737749652,BBTransact,2437,-41,58:bf:ea:61:5a:65,9/16/2014 12:25,2128528734,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12922,737749652,BBTransact,5240,-84,58:bf:ea:76:28:4a,9/16/2014 12:25,2128528734,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12923,737749652,BBTransact,2462,-65,58:bf:ea:76:28:45,9/16/2014 12:25,2128528734,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12926,737749652,BBTransact,2412,-71,58:bf:ea:76:f2:85,9/16/2014 12:25,2128528734,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12938,737749652,BBTransact,2462,-78,58:bf:ea:92:4e:d5,9/16/2014 12:25,2128528734,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12942,737749652,BBTransact,5765,-55,58:bf:ea:61:5a:6a,9/16/2014 12:26,358791524,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12946,737749652,BBTransact,2437,-42,58:bf:ea:61:5a:65,9/16/2014 12:26,358791524,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12950,737749652,BBTransact,5240,-84,58:bf:ea:76:28:4a,9/16/2014 12:26,358791524,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12951,737749652,BBTransact,2462,-66,58:bf:ea:76:28:45,9/16/2014 12:26,358791524,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12954,737749652,BBTransact,2412,-73,58:bf:ea:76:f2:85,9/16/2014 12:26,358791524,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12966,737749652,BBTransact,2462,-77,58:bf:ea:92:4e:d5,9/16/2014 12:26,358791524,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12971,737749652,BBTransact,5765,-57,58:bf:ea:61:5a:6a,9/16/2014 12:27,1657711190,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12975,737749652,BBTransact,2437,-42,58:bf:ea:61:5a:65,9/16/2014 12:27,1657711190,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12979,737749652,BBTransact,5240,-86,58:bf:ea:76:28:4a,9/16/2014 12:27,1657711190,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12980,737749652,BBTransact,2462,-66,58:bf:ea:76:28:45,9/16/2014 12:27,1657711190,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12983,737749652,BBTransact,2412,-72,58:bf:ea:76:f2:85,9/16/2014 12:27,1657711190,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
12995,737749652,BBTransact,2462,-77,58:bf:ea:92:4e:d5,9/16/2014 12:27,1657711190,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13001,737749652,BBTransact,5765,-55,58:bf:ea:61:5a:6a,9/16/2014 12:28,1579185711,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13005,737749652,BBTransact,2437,-43,58:bf:ea:61:5a:65,9/16/2014 12:28,1579185711,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13009,737749652,BBTransact,5240,-83,58:bf:ea:76:28:4a,9/16/2014 12:28,1579185711,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13010,737749652,BBTransact,2462,-66,58:bf:ea:76:28:45,9/16/2014 12:28,1579185711,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13013,737749652,BBTransact,2412,-73,58:bf:ea:76:f2:85,9/16/2014 12:28,1579185711,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13029,737749652,BBTransact,5765,-56,58:bf:ea:61:5a:6a,9/16/2014 12:29,1835632504,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13033,737749652,BBTransact,2437,-42,58:bf:ea:61:5a:65,9/16/2014 12:29,1835632504,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13037,737749652,BBTransact,5240,-80,58:bf:ea:76:28:4a,9/16/2014 12:29,1835632504,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13038,737749652,BBTransact,2462,-67,58:bf:ea:76:28:45,9/16/2014 12:29,1835632504,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13041,737749652,BBTransact,2412,-73,58:bf:ea:76:f2:85,9/16/2014 12:29,1835632504,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13056,737749652,BBTransact,2462,-77,58:bf:ea:92:4e:d5,9/16/2014 12:29,1835632504,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13058,737749652,BBTransact,5765,-56,58:bf:ea:61:5a:6a,9/16/2014 12:30,1465832556,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13062,737749652,BBTransact,2437,-43,58:bf:ea:61:5a:65,9/16/2014 12:30,1465832556,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13066,737749652,BBTransact,5240,-84,58:bf:ea:76:28:4a,9/16/2014 12:30,1465832556,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13067,737749652,BBTransact,2462,-66,58:bf:ea:76:28:45,9/16/2014 12:30,1465832556,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13070,737749652,BBTransact,2412,-73,58:bf:ea:76:f2:85,9/16/2014 12:30,1465832556,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13084,737749652,BBTransact,2462,-77,58:bf:ea:92:4e:d5,9/16/2014 12:30,1465832556,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13086,737749652,BBTransact,5765,-55,58:bf:ea:61:5a:6a,9/16/2014 12:31,201594719,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13090,737749652,BBTransact,2437,-43,58:bf:ea:61:5a:65,9/16/2014 12:31,201594719,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13094,737749652,BBTransact,5240,-84,58:bf:ea:76:28:4a,9/16/2014 12:31,201594719,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13095,737749652,BBTransact,2462,-67,58:bf:ea:76:28:45,9/16/2014 12:31,201594719,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13098,737749652,BBTransact,2412,-73,58:bf:ea:76:f2:85,9/16/2014 12:31,201594719,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13112,737749652,BBTransact,2462,-77,58:bf:ea:92:4e:d5,9/16/2014 12:31,201594719,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13115,737749652,BBTransact,5765,-56,58:bf:ea:61:5a:6a,9/16/2014 12:32,1288033033,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13119,737749652,BBTransact,2437,-43,58:bf:ea:61:5a:65,9/16/2014 12:32,1288033033,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13123,737749652,BBTransact,5240,-84,58:bf:ea:76:28:4a,9/16/2014 12:32,1288033033,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13124,737749652,BBTransact,2462,-67,58:bf:ea:76:28:45,9/16/2014 12:32,1288033033,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
